age,housing,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,left_for_two_month_plus,left_for_one_month,rewards_earned,reward_rate,is_referred,churn
29.0,1,507.0,1.0,0.0,96.0,1.0,0,191.0,0,0,20.0,1,1,1,0,1,3,2,0,0,0,0,0,0,62.0,2.07,1,0
31.0,0,524.0,2.0,1.0,8.0,2.0,0,18.0,0,0,1.0,1,1,1,0,1,0,3,0,0,0,0,0,0,4.0,0.8,0,0
35.0,-1,551.0,0.0,0.0,0.0,0.0,1,234.0,0,0,26.0,1,1,1,1,0,0,3,0,0,0,0,0,0,67.0,2.23,0,0
25.0,0,480.0,0.0,0.0,43.0,0.0,0,68.0,0,0,5.0,1,1,1,0,1,0,3,0,0,0,0,0,0,13.0,0.43,1,0
20.0,0,566.0,0.0,0.0,69.0,0.0,0,155.0,0,0,2.0,1,1,1,0,1,0,4,0,0,0,0,1,0,42.0,1.4,0,0
22.0,0,642.0,0.0,0.0,19.0,0.0,0,36.0,0,0,1.0,1,0,0,0,1,0,2,0,0,0,0,0,0,12.0,0.75,0,0
19.0,0,538.0,0.0,0.0,15.0,0.0,0,40.0,0,0,3.0,1,1,1,0,1,0,3,0,0,0,0,0,0,8.0,0.5,1,0
29.0,1,555.0,0.0,0.0,29.0,0.0,0,50.0,0,0,1.0,1,0,0,0,1,0,3,0,0,0,0,0,0,26.0,0.87,1,0
23.0,1,485.0,15.0,0.0,39.0,15.0,0,51.0,0,0,6.0,1,0,0,0,1,0,3,0,0,0,0,1,0,15.0,0.5,0,0
47.0,-1,657.0,0.0,0.0,29.0,0.0,0,68.0,0,0,3.0,1,1,1,1,0,0,3,0,0,1,0,0,0,20.0,0.67,1,0
45.0,1,466.0,0.0,0.0,9.0,0.0,0,21.0,0,0,0.0,1,1,1,1,0,3,1,0,0,0,0,0,0,5.0,0.17,0,0
38.0,1,470.0,0.0,0.0,71.0,0.0,0,205.0,0,0,9.0,1,0,0,0,1,0,1,0,0,0,0,0,0,43.0,1.43,1,0
49.0,0,484.0,2.0,0.0,23.0,2.0,0,79.0,0,0,3.0,1,1,1,0,1,0,0,0,0,0,0,0,0,13.0,0.72,0,0
27.0,0,419.0,0.0,0.0,7.0,0.0,0,5.0,0,0,0.0,1,0,0,0,1,0,3,0,0,0,0,1,0,3.0,0.1,1,0
27.0,1,518.0,0.0,0.0,0.0,0.0,0,214.0,0,0,9.0,1,1,1,1,0,2,3,0,0,0,0,0,0,58.0,1.93,0,0
23.0,1,340.0,0.0,0.0,4.0,0.0,0,0.0,0,0,0.0,1,1,1,0,1,0,2,0,0,0,0,1,0,3.0,0.1,0,0
36.0,1,590.0,0.0,0.0,8.0,0.0,0,16.0,0,0,0.0,1,1,1,1,0,2,3,0,0,0,0,0,0,4.0,0.13,0,0
21.0,0,502.0,0.0,0.0,22.0,0.0,0,58.0,0,0,1.0,1,0,0,0,1,0,4,0,0,0,0,1,0,11.0,0.37,1,0
32.0,-1,759.0,53.0,2.0,132.0,53.0,0,289.0,0,0,88.0,1,1,1,1,0,0,2,0,0,0,0,0,0,66.0,2.2,1,0
27.0,0,537.0,0.0,0.0,10.0,0.0,0,0.0,0,0,0.0,1,1,1,0,1,0,3,0,0,0,0,1,0,10.0,0.33,0,0
24.0,0,552.0,0.0,0.0,12.0,0.0,0,22.0,0,0,0.0,1,1,1,0,1,0,3,0,0,0,0,0,0,9.0,0.3,0,0
26.0,1,587.0,0.0,0.0,0.0,0.0,0,15.0,0,0,0.0,1,1,1,1,0,0,3,0,0,0,0,0,0,10.0,0.33,0,0
38.0,0,527.0,0.0,0.0,20.0,0.0,0,41.0,0,0,9.0,1,0,0,0,1,0,3,0,0,0,0,0,0,8.0,0.73,1,0
27.0,0,583.0,1.0,0.0,67.0,1.0,0,144.0,0,0,30.0,1,1,1,0,1,0,2,0,0,0,0,0,0,37.0,1.23,1,0
29.0,0,549.0,0.0,0.0,34.0,0.0,0,72.0,0,0,7.0,1,1,1,1,0,0,3,0,0,0,0,0,0,13.0,0.59,1,0
20.0,0,487.0,1.0,0.0,7.0,1.0,0,5.0,0,0,0.0,1,1,1,0,1,0,3,0,0,0,0,0,0,2.0,0.4,1,0
48.0,0,571.0,0.0,0.0,0.0,0.0,0,6.0,0,0,0.0,1,1,1,0,1,0,3,0,0,0,0,0,0,2.0,0.07,0,0
28.0,1,478.0,0.0,0.0,21.0,0.0,0,40.0,0,0,2.0,1,0,0,0,1,0,4,0,0,0,0,0,0,8.0,0.89,0,0
21.0,1,603.0,1.0,0.0,214.0,1.0,0,294.0,0,0,11.0,1,0,0,0,1,2,3,0,0,0,0,1,0,65.0,2.17,0,0
30.0,1,509.0,2.0,0.0,75.0,2.0,0,176.0,0,0,1.0,1,1,1,0,1,0,2,0,0,0,0,0,0,56.0,1.87,1,0
23.0,0,496.0,0.0,0.0,30.0,0.0,0,45.0,0,0,6.0,1,1,1,0,1,0,1,0,0,0,0,1,0,15.0,0.5,1,0
40.0,-1,463.0,30.0,0.0,57.0,28.0,0,130.0,0,0,2.0,1,0,0,1,0,0,3,0,0,0,0,1,0,37.0,1.23,0,0
29.0,1,428.0,13.0,0.0,67.0,13.0,0,140.0,0,0,8.0,1,1,1,0,1,0,3,0,0,0,0,0,0,31.0,1.03,0,0
28.0,1,456.0,9.0,4.0,116.0,9.0,0,205.0,0,0,15.0,1,1,1,0,1,0,0,0,0,0,0,0,0,58.0,1.93,1,0
39.0,0,535.0,3.0,0.0,28.0,3.0,0,35.0,0,0,6.0,1,1,1,1,0,0,0,0,0,0,0,0,0,8.0,0.89,1,0
25.0,1,555.0,5.0,1.0,64.0,5.0,0,99.0,0,0,10.0,1,0,0,0,1,0,2,0,0,0,0,0,0,31.0,1.03,0,0
34.0,0,611.0,0.0,0.0,15.0,0.0,0,41.0,0,0,3.0,1,1,1,0,1,0,3,0,0,0,0,0,0,12.0,0.8,0,0
42.0,0,550.0,5.0,0.0,24.0,5.0,0,80.0,0,0,15.0,1,1,1,1,0,0,3,0,0,0,0,0,0,17.0,0.85,0,0
37.0,1,610.0,25.0,1.0,178.0,24.0,0,303.0,0,0,69.0,1,1,1,1,0,0,0,0,0,0,0,0,0,67.0,2.23,0,0
43.0,1,468.0,0.0,0.0,164.0,0.0,0,260.0,0,0,19.0,1,0,0,1,0,2,2,0,0,0,0,0,0,55.0,1.83,0,0
27.0,0,497.0,1.0,0.0,5.0,0.0,0,27.0,0,0,5.0,1,0,0,1,0,0,3,0,0,0,0,0,0,3.0,0.1,1,0
29.0,1,531.0,0.0,0.0,1.0,0.0,0,0.0,0,0,0.0,1,1,1,0,1,0,3,0,0,0,0,1,0,2.0,0.07,0,0
51.0,-1,641.0,0.0,0.0,0.0,0.0,0,190.0,0,0,9.0,1,1,1,0,1,0,2,0,0,0,0,0,0,63.0,2.1,0,0
28.0,1,589.0,48.0,1.0,101.0,48.0,0,287.0,0,0,26.0,1,0,0,0,1,0,3,0,0,0,0,0,0,55.0,1.83,0,0
36.0,1,461.0,18.0,0.0,63.0,18.0,0,165.0,0,0,8.0,1,1,1,1,0,0,4,0,0,0,0,1,0,40.0,1.33,1,0
56.0,1,503.0,0.0,0.0,43.0,0.0,0,210.0,0,0,22.0,1,1,1,1,0,0,3,0,0,0,0,0,0,53.0,1.77,1,0
40.0,1,571.0,0.0,0.0,0.0,0.0,0,187.0,0,0,17.0,1,1,1,1,0,0,3,0,0,0,0,0,0,58.0,1.93,0,0
27.0,0,532.0,0.0,0.0,15.0,0.0,0,28.0,0,0,5.0,1,0,0,1,0,0,3,0,0,0,0,1,0,9.0,0.3,0,0
25.0,1,511.0,1.0,1.0,63.0,1.0,0,153.0,0,0,9.0,1,1,1,1,0,0,3,0,0,0,0,0,0,24.0,0.8,1,0
25.0,0,600.0,0.0,0.0,59.0,0.0,0,137.0,0,0,7.0,1,0,0,0,1,0,0,0,0,0,0,0,0,49.0,1.63,1,0
27.0,1,481.0,13.0,3.0,81.0,13.0,0,167.0,0,0,20.0,1,1,1,0,1,0,3,0,0,0,0,0,0,40.0,1.33,1,0
22.0,0,593.0,2.0,0.0,75.0,2.0,0,174.0,0,0,10.0,1,0,0,1,0,0,3,0,0,0,0,0,0,47.0,1.57,0,0
29.0,1,514.0,28.0,1.0,33.0,28.0,0,130.0,0,0,8.0,1,1,1,0,1,0,3,0,0,0,0,0,0,15.0,0.5,1,0
47.0,-1,583.0,0.0,0.0,222.0,0.0,0,206.0,0,0,14.0,1,1,1,0,1,2,0,0,0,0,0,0,0,46.0,1.53,1,0
27.0,0,570.0,2.0,0.0,5.0,2.0,0,20.0,0,0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.0,0.2,0,0
34.0,1,442.0,0.0,0.0,71.0,0.0,0,138.0,0,0,4.0,1,1,1,0,1,0,1,0,0,0,0,0,0,34.0,1.13,1,0
24.0,1,618.0,1.0,1.0,76.0,1.0,0,152.0,0,0,17.0,1,0,0,0,1,0,3,0,0,0,0,1,0,36.0,1.2,1,0
25.0,1,516.0,0.0,0.0,2.0,0.0,0,140.0,0,0,7.0,1,1,1,0,1,2,1,0,0,0,0,0,0,35.0,1.17,0,0
24.0,0,546.0,1.0,0.0,31.0,1.0,0,71.0,0,0,5.0,1,1,1,0,1,0,3,0,0,0,0,0,0,18.0,0.82,0,0
25.0,1,517.0,3.0,1.0,129.0,3.0,0,204.0,0,0,7.0,1,0,0,0,1,0,3,0,0,0,0,0,0,47.0,1.57,0,0
30.0,1,538.0,0.0,0.0,0.0,0.0,0,8.0,0,0,1.0,1,0,0,1,1,2,3,0,0,0,0,0,0,16.0,0.53,0,0
19.0,0,633.0,2.0,0.0,23.0,2.0,0,49.0,0,0,10.0,1,0,0,0,1,2,4,0,0,0,0,0,0,17.0,0.57,0,0
27.0,1,532.0,0.0,0.0,12.0,0.0,0,24.0,0,0,3.0,1,0,0,0,1,0,3,0,0,0,0,0,0,5.0,0.25,1,0
27.0,1,653.0,0.0,0.0,0.0,0.0,1,56.0,0,0,11.0,1,1,1,0,1,0,3,0,0,0,0,0,0,23.0,0.77,0,0
34.0,0,512.0,0.0,0.0,66.0,0.0,0,177.0,0,0,11.0,1,0,0,0,1,0,3,0,0,0,0,0,0,39.0,1.3,1,0
23.0,1,479.0,2.0,0.0,33.0,2.0,0,76.0,0,0,2.0,1,0,0,1,0,2,3,0,0,0,0,1,0,30.0,1.0,0,0
29.0,1,557.0,0.0,0.0,142.0,0.0,0,196.0,0,0,1.0,1,1,1,0,1,2,2,0,0,0,0,0,0,30.0,1.0,1,0
53.0,-1,513.0,0.0,0.0,4.0,0.0,0,0.0,0,0,0.0,1,1,1,1,0,0,1,0,0,0,0,0,0,2.0,0.07,0,0
22.0,1,532.0,0.0,0.0,11.0,0.0,0,25.0,0,0,2.0,1,0,0,0,1,2,2,0,0,0,0,0,0,22.0,0.73,1,0
30.0,1,517.0,7.0,2.0,24.0,7.0,0,46.0,0,0,5.0,1,1,1,0,1,0,3,0,0,0,0,0,0,9.0,1.0,1,0
53.0,0,575.0,0.0,0.0,0.0,0.0,0,145.0,0,0,3.0,1,0,0,1,0,0,3,0,0,0,0,0,0,63.0,2.1,0,0
39.0,1,533.0,0.0,0.0,1.0,0.0,0,5.0,0,0,0.0,1,1,1,1,0,0,1,0,0,0,0,1,0,1.0,0.03,0,0
40.0,1,416.0,2.0,0.0,74.0,2.0,0,147.0,0,0,12.0,1,1,1,0,1,0,3,0,0,0,0,0,0,44.0,1.47,1,0
40.0,0,634.0,0.0,0.0,8.0,0.0,0,25.0,0,0,2.0,1,1,1,1,0,0,0,0,0,0,0,0,0,7.0,0.78,0,0
60.0,1,522.0,42.0,0.0,56.0,42.0,0,225.0,0,0,140.0,1,1,1,1,0,0,3,0,0,0,0,1,0,47.0,1.57,1,0
57.0,-1,605.0,21.0,2.0,21.0,20.0,0,82.0,0,0,33.0,1,1,1,0,1,0,3,0,0,0,0,0,0,21.0,0.7,1,0
29.0,1,700.0,4.0,1.0,100.0,4.0,0,178.0,0,0,3.0,1,1,1,0,1,0,3,0,1,0,0,1,0,57.0,1.9,1,0
28.0,1,500.0,0.0,0.0,11.0,0.0,0,65.0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,37.0,1.23,1,1
34.0,1,509.0,0.0,0.0,104.0,0.0,0,213.0,0,0,15.0,1,1,1,1,0,0,1,0,0,0,0,0,0,53.0,1.77,0,0
27.0,0,519.0,0.0,0.0,5.0,0.0,0,4.0,0,0,0.0,1,0,0,0,1,0,3,0,0,0,0,0,0,1.0,0.09,0,0
26.0,1,558.0,0.0,0.0,0.0,0.0,0,50.0,1,0,8.0,1,1,1,0,1,0,1,0,0,1,0,0,0,23.0,0.77,1,0
32.0,0,525.0,0.0,0.0,0.0,0.0,0,251.0,0,0,8.0,1,0,0,1,0,0,1,0,0,0,0,0,0,66.0,2.2,0,0
30.0,1,588.0,3.0,0.0,62.0,3.0,0,147.0,0,0,3.0,1,0,0,0,1,0,1,0,0,0,0,0,0,64.0,2.13,1,0
25.0,1,519.0,0.0,0.0,18.0,0.0,0,158.0,0,0,21.0,1,0,0,0,1,0,3,0,0,0,0,1,0,52.0,1.73,0,0
34.0,1,516.0,0.0,0.0,47.0,0.0,0,183.0,0,0,7.0,1,1,1,1,0,2,3,0,0,0,0,0,0,61.0,2.03,0,0
26.0,-1,585.0,1.0,0.0,49.0,1.0,0,51.0,0,0,5.0,1,0,0,0,1,0,1,0,0,0,0,1,0,24.0,0.8,0,0
28.0,1,465.0,2.0,1.0,12.0,2.0,0,35.0,0,0,4.0,1,0,0,1,0,0,3,0,0,0,0,0,0,7.0,0.88,1,0
23.0,1,657.0,0.0,0.0,26.0,0.0,0,50.0,0,0,2.0,1,0,0,0,1,0,2,0,0,0,0,0,0,14.0,0.0,0,0
37.0,-1,594.0,4.0,1.0,89.0,4.0,0,287.0,0,0,11.0,1,0,0,1,0,0,2,0,0,0,0,1,0,66.0,2.2,0,0
30.0,0,558.0,1.0,1.0,14.0,1.0,0,18.0,0,0,4.0,1,0,0,1,0,0,4,0,0,0,0,0,0,8.0,0.33,1,0
33.0,1,636.0,42.0,1.0,97.0,42.0,0,267.0,0,0,30.0,1,1,1,1,0,0,3,0,0,0,0,0,0,65.0,2.17,1,0
23.0,1,446.0,0.0,0.0,10.0,0.0,0,59.0,0,0,7.0,1,1,1,0,1,0,3,0,0,0,0,0,0,17.0,0.57,0,1
27.0,1,484.0,0.0,0.0,3.0,0.0,0,30.0,0,0,1.0,1,1,1,0,1,0,3,0,0,0,0,0,0,15.0,0.5,1,1
37.0,1,574.0,0.0,0.0,0.0,0.0,0,166.0,0,0,44.0,1,0,0,0,1,2,3,0,0,0,0,0,0,46.0,1.53,1,0
46.0,1,594.0,1.0,1.0,49.0,1.0,0,109.0,0,0,25.0,1,1,1,1,0,0,4,0,0,0,0,0,0,25.0,0.83,1,0
19.0,1,579.0,5.0,0.0,44.0,5.0,0,75.0,0,0,10.0,1,0,0,0,1,3,3,0,0,0,0,0,0,18.0,0.6,1,0
31.0,0,528.0,4.0,0.0,14.0,4.0,0,25.0,0,0,1.0,1,0,0,0,1,0,2,0,0,0,0,0,0,5.0,0.42,0,0
26.0,1,588.0,16.0,2.0,137.0,16.0,0,177.0,0,0,32.0,1,1,1,1,0,0,3,0,0,0,0,0,0,35.0,1.17,1,0
32.0,1,562.0,0.0,0.0,30.0,0.0,0,183.0,0,0,4.0,1,0,0,1,0,0,3,0,0,0,0,0,0,51.0,1.7,1,0
21.0,0,470.0,0.0,0.0,63.0,0.0,0,139.0,0,0,6.0,1,0,0,0,1,0,3,0,0,0,0,0,0,41.0,1.37,0,0
31.0,1,606.0,1.0,0.0,149.0,1.0,0,217.0,0,0,30.0,1,1,1,0,1,0,3,0,0,0,0,1,0,51.0,1.7,0,0
32.0,1,569.0,0.0,0.0,0.0,0.0,0,110.0,0,0,13.0,1,1,1,0,1,0,4,0,0,0,0,0,0,48.0,1.6,0,1
40.0,-1,527.0,0.0,0.0,53.0,0.0,0,241.0,0,0,10.0,1,0,0,0,1,0,0,0,0,0,0,0,0,62.0,2.07,0,0
21.0,-1,715.0,4.0,2.0,34.0,4.0,0,94.0,0,0,16.0,1,0,0,1,0,0,3,0,0,0,0,0,0,24.0,0.8,1,0
46.0,1,486.0,0.0,0.0,0.0,0.0,1,206.0,2,0,36.0,1,1,1,0,1,2,3,0,0,0,0,0,0,61.0,2.03,1,0
26.0,1,498.0,14.0,7.0,77.0,14.0,0,148.0,0,0,21.0,1,1,1,0,1,2,3,0,0,0,0,1,0,42.0,1.4,1,0
27.0,0,651.0,0.0,0.0,116.0,0.0,0,275.0,0,0,3.0,1,1,1,0,1,0,4,0,0,0,0,0,0,45.0,1.5,1,0
25.0,0,495.0,0.0,0.0,75.0,0.0,0,148.0,0,0,8.0,1,0,0,0,1,0,4,0,0,0,0,0,0,42.0,1.4,0,0
39.0,-1,509.0,0.0,0.0,0.0,0.0,0,219.0,0,0,88.0,1,1,1,0,1,0,2,0,0,0,0,0,0,68.0,2.27,0,0
27.0,1,767.0,0.0,0.0,90.0,0.0,0,235.0,0,0,1.0,1,1,1,0,1,2,4,0,0,0,0,1,0,61.0,2.03,1,0
22.0,1,480.0,13.0,0.0,38.0,13.0,0,119.0,0,0,5.0,1,0,0,0,1,0,3,0,0,0,0,0,0,39.0,1.3,0,0
30.0,1,505.0,58.0,1.0,111.0,57.0,0,259.0,0,0,13.0,1,1,1,1,0,0,4,0,0,0,0,1,0,66.0,2.2,1,0
29.0,-1,545.0,0.0,0.0,0.0,0.0,0,237.0,2,0,10.0,1,1,1,0,1,0,0,0,0,0,0,1,1,67.0,2.23,0,0
23.0,1,534.0,0.0,0.0,3.0,0.0,0,45.0,0,0,1.0,1,0,0,0,1,0,4,0,0,0,0,0,0,31.0,1.03,0,0
25.0,1,562.0,0.0,0.0,11.0,0.0,0,17.0,0,0,1.0,1,0,0,1,0,0,4,0,0,0,0,0,0,6.0,0.35,1,0
29.0,0,605.0,25.0,1.0,60.0,25.0,0,129.0,0,0,34.0,1,1,1,0,1,0,0,0,0,0,0,0,0,24.0,0.0,1,0
26.0,1,471.0,0.0,0.0,0.0,0.0,0,10.0,0,0,4.0,1,1,1,0,1,0,4,0,0,0,0,0,0,11.0,0.37,1,1
27.0,-1,571.0,0.0,0.0,0.0,0.0,0,195.0,0,0,20.0,1,1,1,0,1,0,0,0,0,0,0,0,0,64.0,2.13,0,0
38.0,1,465.0,1.0,0.0,51.0,1.0,0,31.0,0,0,1.0,1,1,1,1,0,0,3,0,0,0,0,0,0,24.0,0.96,1,0
35.0,1,570.0,0.0,0.0,82.0,0.0,0,277.0,0,0,5.0,1,1,1,0,1,0,0,0,0,0,0,0,0,59.0,1.97,0,0
29.0,0,509.0,0.0,0.0,0.0,0.0,0,35.0,0,0,3.0,1,0,0,1,0,0,1,0,0,0,0,0,0,20.0,0.67,1,0
31.0,0,608.0,0.0,0.0,1.0,0.0,0,30.0,0,0,2.0,1,0,0,0,1,3,0,0,0,0,0,0,0,18.0,0.6,1,0
45.0,1,542.0,0.0,0.0,62.0,0.0,0,284.0,0,0,17.0,1,1,1,1,0,0,4,0,0,0,0,1,0,65.0,2.17,1,0
47.0,-1,474.0,10.0,0.0,17.0,10.0,0,48.0,0,0,3.0,1,0,0,1,0,0,4,0,0,0,0,0,0,10.0,0.63,0,0
35.0,0,543.0,5.0,1.0,69.0,5.0,0,141.0,0,0,22.0,1,1,1,0,1,0,1,0,0,0,0,0,0,48.0,1.6,1,0
62.0,1,651.0,0.0,0.0,0.0,0.0,0,276.0,0,0,39.0,1,1,1,1,0,0,3,0,0,0,0,1,0,62.0,2.07,1,0
30.0,0,568.0,4.0,0.0,83.0,4.0,0,213.0,0,0,19.0,1,0,0,0,1,0,2,0,0,0,0,0,0,65.0,2.17,0,0
36.0,1,321.0,33.0,1.0,87.0,33.0,0,311.0,0,0,10.0,1,1,1,0,1,0,4,0,0,0,0,0,0,66.0,2.2,0,0
36.0,0,635.0,10.0,3.0,13.0,10.0,0,23.0,0,0,3.0,1,0,0,0,1,0,3,0,0,0,0,0,0,9.0,0.3,1,0
26.0,0,662.0,0.0,0.0,0.0,0.0,0,119.0,0,0,6.0,1,0,0,1,0,0,3,0,0,0,0,0,0,48.0,1.6,0,0
35.0,1,519.0,11.0,0.0,20.0,10.0,0,47.0,0,0,17.0,1,0,0,1,0,0,1,0,0,0,0,0,0,11.0,0.37,1,0
23.0,0,430.0,0.0,0.0,12.0,0.0,0,19.0,0,0,0.0,1,1,1,0,1,0,4,0,0,0,0,0,0,2.0,0.07,0,0
40.0,1,455.0,0.0,0.0,12.0,0.0,0,5.0,0,0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,8.0,0.27,1,0
25.0,0,628.0,0.0,0.0,31.0,0.0,0,69.0,0,0,4.0,1,1,1,0,1,2,0,0,0,0,0,0,0,19.0,0.63,0,0
31.0,1,587.0,0.0,0.0,188.0,0.0,0,226.0,0,0,32.0,1,1,1,0,1,0,3,0,0,0,0,0,0,52.0,1.73,1,0
45.0,0,505.0,4.0,0.0,90.0,4.0,0,213.0,0,0,40.0,1,1,1,1,1,2,4,0,0,0,0,0,0,67.0,2.23,1,0
31.0,0,619.0,0.0,0.0,70.0,0.0,0,164.0,0,0,7.0,1,1,1,0,1,0,3,0,0,0,0,0,0,34.0,1.13,0,0
44.0,1,555.0,0.0,0.0,0.0,0.0,0,170.0,0,0,16.0,1,1,1,0,1,0,3,0,0,0,0,0,0,59.0,1.97,0,0
29.0,0,592.0,42.0,0.0,102.0,41.0,0,186.0,0,0,23.0,1,1,1,0,1,0,0,0,1,0,0,0,0,42.0,1.4,0,0
38.0,0,541.0,51.0,0.0,51.0,50.0,0,244.0,0,0,14.0,1,0,0,1,0,0,0,0,0,0,0,1,0,53.0,1.77,1,0
29.0,1,526.0,11.0,1.0,129.0,10.0,0,220.0,0,0,22.0,1,1,1,1,0,0,3,0,0,0,0,0,0,60.0,2.0,1,0
31.0,0,537.0,0.0,0.0,82.0,0.0,0,261.0,0,0,8.0,1,1,1,0,1,2,0,0,0,0,0,0,0,63.0,2.1,1,0
41.0,0,601.0,2.0,0.0,14.0,2.0,0,41.0,0,0,20.0,1,1,1,0,1,0,1,0,0,0,0,0,0,12.0,0.46,1,0
44.0,0,569.0,2.0,1.0,44.0,2.0,0,73.0,0,0,8.0,1,1,1,1,0,0,3,0,0,0,0,0,0,20.0,0.67,1,0
42.0,1,555.0,0.0,0.0,0.0,0.0,1,217.0,0,0,41.0,1,1,1,0,1,0,3,0,0,0,0,0,0,76.0,2.53,0,0
27.0,0,573.0,0.0,0.0,27.0,0.0,0,84.0,0,0,1.0,1,1,1,1,0,0,4,0,0,0,0,0,0,21.0,0.7,1,0
20.0,1,659.0,0.0,0.0,78.0,0.0,0,221.0,0,0,7.0,1,0,0,0,1,0,1,0,0,0,0,0,0,52.0,1.73,0,0
43.0,1,551.0,1.0,0.0,14.0,0.0,0,16.0,0,0,2.0,1,1,1,1,0,0,3,0,0,0,0,0,0,6.0,0.46,0,0
35.0,1,453.0,1.0,0.0,191.0,1.0,0,255.0,0,0,35.0,1,1,1,0,1,0,3,0,0,0,0,0,0,66.0,2.2,1,0
50.0,0,624.0,0.0,0.0,19.0,0.0,0,46.0,0,0,5.0,1,1,1,0,1,0,3,0,0,0,0,0,0,16.0,0.53,0,0
44.0,-1,473.0,0.0,0.0,0.0,0.0,0,226.0,0,0,69.0,1,1,1,0,1,0,3,0,0,0,0,0,0,65.0,2.17,0,0
41.0,-1,624.0,14.0,0.0,116.0,13.0,0,217.0,0,0,45.0,1,1,1,1,0,0,2,0,0,0,0,0,0,65.0,2.17,0,0
26.0,0,491.0,0.0,0.0,13.0,0.0,0,34.0,0,0,3.0,1,0,0,0,1,0,3,0,0,0,0,0,0,6.0,0.55,0,0
19.0,-1,603.0,3.0,2.0,29.0,3.0,0,68.0,0,0,2.0,1,1,1,0,1,0,3,0,0,0,0,0,0,21.0,0.7,1,0
22.0,0,550.0,0.0,0.0,34.0,0.0,0,50.0,0,0,5.0,1,1,1,0,1,0,4,0,0,0,0,0,0,18.0,0.6,1,0
28.0,1,651.0,4.0,2.0,105.0,4.0,0,224.0,0,0,30.0,1,0,0,0,1,0,3,0,0,0,0,1,0,54.0,1.8,1,0
42.0,-1,725.0,62.0,2.0,78.0,60.0,0,312.0,0,0,28.0,1,1,1,0,1,0,1,0,0,0,0,1,0,60.0,2.0,0,0
39.0,0,593.0,1.0,0.0,39.0,1.0,0,100.0,0,0,3.0,1,0,0,1,0,0,4,0,0,0,0,0,0,36.0,1.2,1,0
52.0,-1,576.0,2.0,0.0,30.0,2.0,0,61.0,0,0,2.0,1,0,0,1,0,0,3,0,0,0,0,0,0,19.0,0.63,0,0
25.0,1,531.0,0.0,0.0,0.0,0.0,0,15.0,0,0,6.0,1,0,0,1,0,0,4,0,0,0,0,0,0,15.0,0.5,0,1
30.0,0,609.0,2.0,0.0,73.0,2.0,0,120.0,0,0,2.0,1,1,1,0,1,0,4,0,0,0,0,0,0,30.0,1.0,0,0
30.0,1,556.0,6.0,3.0,612.0,6.0,0,280.0,0,0,93.0,1,1,1,1,0,0,3,0,0,0,0,1,0,40.0,1.33,1,0
20.0,-1,516.0,0.0,0.0,31.0,0.0,0,63.0,0,0,0.0,1,0,0,0,1,0,2,0,0,0,0,1,0,30.0,1.0,0,0
39.0,1,592.0,0.0,0.0,0.0,0.0,0,119.0,0,0,11.0,1,0,0,1,0,2,4,0,0,0,0,0,0,33.0,1.1,0,0
26.0,0,504.0,0.0,0.0,44.0,0.0,0,83.0,0,0,0.0,1,0,0,0,1,0,2,0,0,0,0,0,0,34.0,1.13,1,0
29.0,1,606.0,0.0,0.0,0.0,0.0,0,204.0,0,0,19.0,1,1,1,0,1,0,3,0,0,0,0,0,0,65.0,2.17,0,0
28.0,1,502.0,0.0,0.0,0.0,0.0,0,198.0,0,0,13.0,1,1,1,0,1,2,3,0,0,0,0,1,0,66.0,2.2,0,0
57.0,1,468.0,9.0,2.0,80.0,9.0,0,214.0,0,0,12.0,1,1,1,0,1,0,0,0,0,0,0,0,0,21.0,0.7,0,0
40.0,1,635.0,0.0,0.0,0.0,0.0,2,211.0,3,0,28.0,1,1,1,1,0,2,3,0,0,0,0,0,0,64.0,2.13,0,0
41.0,1,539.0,0.0,0.0,0.0,0.0,0,177.0,0,0,11.0,1,1,1,1,0,0,1,0,0,0,0,0,0,44.0,1.47,0,0
24.0,-1,612.0,0.0,0.0,67.0,0.0,0,250.0,0,0,10.0,1,1,1,0,1,0,3,0,0,0,0,1,0,61.0,2.03,0,0
33.0,1,610.0,9.0,0.0,124.0,9.0,0,228.0,0,0,14.0,1,1,1,0,1,0,3,0,0,0,0,1,0,57.0,1.9,0,0
25.0,1,588.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0.0,1,1,1,0,1,0,3,0,0,0,0,0,0,2.0,0.07,0,0
36.0,0,524.0,0.0,0.0,5.0,0.0,0,0.0,0,0,0.0,1,0,0,1,0,0,3,0,0,0,0,0,0,1.0,0.08,0,0
49.0,1,536.0,0.0,0.0,62.0,0.0,0,134.0,0,0,17.0,1,0,0,0,1,0,3,0,0,0,0,0,0,43.0,1.43,1,0
39.0,1,570.0,3.0,0.0,70.0,3.0,0,266.0,0,0,16.0,1,0,0,0,1,0,3,0,0,0,0,0,0,65.0,2.17,0,0
